Source,Target,Weight
MTBLS138,MTBLS833,0.4375
MTBLS138,MTBLS834,0.3333333333333333
MTBLS1381,MTBLS1382,0.75
MTBLS1383,MTBLS1463,0.21428571428571427
MTBLS1383,MTBLS148,0.375
MTBLS1383,MTBLS160,0.3
MTBLS1383,MTBLS2,0.25
MTBLS1383,MTBLS20,0.2857142857142857
MTBLS1383,MTBLS3251,0.21428571428571427
MTBLS1383,MTBLS404,0.2222222222222222
MTBLS1383,MTBLS47,0.25
MTBLS1383,MTBLS479,0.25
MTBLS1383,MTBLS528,0.23076923076923078
MTBLS1383,MTBLS549,0.21428571428571427
MTBLS1383,MTBLS615,0.2857142857142857
MTBLS1383,MTBLS69,0.25
MTBLS1383,MTBLS73,0.2222222222222222
MTBLS1386,MTBLS2871,0.2222222222222222
MTBLS1386,MTBLS5132,0.25
MTBLS1386,MTBLS5148,0.25
MTBLS1386,MTBLS6927,0.2222222222222222
MTBLS1388,MTBLS145,0.3125
MTBLS1388,MTBLS158,0.23809523809523808
MTBLS1388,MTBLS159,0.25
MTBLS1388,MTBLS1684,0.2222222222222222
MTBLS1388,MTBLS1708,0.26666666666666666
MTBLS1388,MTBLS1714,0.25
MTBLS1388,MTBLS178,0.21428571428571427
MTBLS1388,MTBLS180,0.3333333333333333
MTBLS1388,MTBLS181,0.22727272727272727
MTBLS1388,MTBLS186,0.29411764705882354
MTBLS1388,MTBLS1919,0.21739130434782608
MTBLS1388,MTBLS201,0.25
MTBLS1388,MTBLS217,0.25
MTBLS1388,MTBLS2215,0.25
MTBLS1388,MTBLS2418,0.25925925925925924
MTBLS1388,MTBLS2790,0.22727272727272727
MTBLS1388,MTBLS284,0.3333333333333333
MTBLS1388,MTBLS318,0.20833333333333334
MTBLS1388,MTBLS3320,0.3333333333333333
MTBLS1388,MTBLS3786,0.23809523809523808
MTBLS1388,MTBLS39,0.21428571428571427
MTBLS1388,MTBLS407,0.3125
MTBLS1388,MTBLS408,0.2631578947368421
MTBLS1388,MTBLS467,0.25
MTBLS1388,MTBLS520,0.25
MTBLS1388,MTBLS544,0.21428571428571427
MTBLS1388,MTBLS5462,0.2857142857142857
MTBLS1388,MTBLS5543,0.20833333333333334
MTBLS1388,MTBLS679,0.21052631578947367
MTBLS1388,MTBLS686,0.29411764705882354
MTBLS1388,MTBLS702,0.21739130434782608
MTBLS1388,MTBLS730,0.23809523809523808
MTBLS1388,MTBLS784,0.25
MTBLS1388,MTBLS833,0.2777777777777778
MTBLS1388,MTBLS834,0.21739130434782608
MTBLS1390,MTBLS1474,0.24
MTBLS1390,MTBLS1606,0.20689655172413793
MTBLS1390,MTBLS1612,0.20833333333333334
MTBLS1390,MTBLS2559,0.2608695652173913
MTBLS1390,MTBLS2689,0.2222222222222222
MTBLS1390,MTBLS2840,0.21428571428571427
MTBLS1390,MTBLS316,0.21739130434782608
MTBLS1390,MTBLS3251,0.3333333333333333
MTBLS1390,MTBLS479,0.21428571428571427
MTBLS1390,MTBLS6505,0.20833333333333334
MTBLS1390,MTBLS706,0.23809523809523808
MTBLS1390,MTBLS73,0.2857142857142857
MTBLS1390,MTBLS882,0.3
MTBLS1396,MTBLS1692,0.25
MTBLS1396,MTBLS752,0.25
MTBLS1396,MTBLS754,0.25
MTBLS14,MTBLS15,1.0
MTBLS14,MTBLS16,1.0
MTBLS14,MTBLS22,0.25
MTBLS14,MTBLS291,0.25
MTBLS14,MTBLS293,0.25
MTBLS14,MTBLS36,0.3333333333333333
MTBLS14,MTBLS41,0.25
MTBLS14,MTBLS42,0.25
MTBLS14,MTBLS43,0.6666666666666666
MTBLS14,MTBLS44,0.6666666666666666
MTBLS14,MTBLS54,0.6666666666666666
MTBLS14,MTBLS576,0.25
MTBLS14,MTBLS583,0.4
MTBLS14,MTBLS615,0.25
MTBLS140,MTBLS233,0.5
MTBLS1402,MTBLS144,0.23529411764705882
MTBLS1402,MTBLS2795,0.2222222222222222
MTBLS1402,MTBLS316,0.20833333333333334
MTBLS1402,MTBLS3887,0.21875
MTBLS1405,MTBLS1430,0.21052631578947367
MTBLS1405,MTBLS2384,0.20833333333333334
MTBLS1405,MTBLS3184,0.22727272727272727
MTBLS1407,MTBLS1430,0.21428571428571427
MTBLS1407,MTBLS148,0.25
MTBLS1407,MTBLS1540,0.21739130434782608
MTBLS1407,MTBLS160,0.21428571428571427
MTBLS1407,MTBLS2108,0.30434782608695654
MTBLS1407,MTBLS278,0.25
MTBLS1407,MTBLS316,0.25
MTBLS1407,MTBLS3251,0.23529411764705882
MTBLS1407,MTBLS3341,0.21739130434782608
MTBLS1407,MTBLS39,0.23076923076923078
MTBLS1407,MTBLS487,0.23076923076923078
MTBLS1407,MTBLS549,0.3125
MTBLS1410,MTBLS177,0.23809523809523808
MTBLS1411,MTBLS2885,0.22727272727272727
MTBLS142,MTBLS811,0.2222222222222222
MTBLS143,MTBLS188,0.25
MTBLS143,MTBLS201,0.25
MTBLS143,MTBLS273,0.2222222222222222
MTBLS143,MTBLS358,0.21428571428571427
MTBLS143,MTBLS407,0.23076923076923078
MTBLS143,MTBLS415,0.25
MTBLS143,MTBLS484,0.25
MTBLS143,MTBLS5132,0.2222222222222222
MTBLS143,MTBLS5148,0.2222222222222222
MTBLS143,MTBLS577,0.2727272727272727
MTBLS143,MTBLS578,0.2727272727272727
MTBLS143,MTBLS79,0.2222222222222222
MTBLS143,MTBLS803,0.21428571428571427
MTBLS1430,MTBLS145,0.25
MTBLS1430,MTBLS1464,0.3333333333333333
MTBLS1430,MTBLS1465,0.23076923076923078
MTBLS1430,MTBLS148,0.25
MTBLS1430,MTBLS1537,0.35714285714285715
MTBLS1430,MTBLS1550,0.2222222222222222
MTBLS1430,MTBLS160,0.3333333333333333
MTBLS1430,MTBLS165,0.25
MTBLS1430,MTBLS1684,0.3333333333333333
MTBLS1430,MTBLS1707,0.25
MTBLS1430,MTBLS1708,0.3
MTBLS1430,MTBLS1714,0.2727272727272727
MTBLS1430,MTBLS178,0.2222222222222222
MTBLS1430,MTBLS1791,0.21052631578947367
MTBLS1430,MTBLS180,0.2727272727272727
MTBLS1430,MTBLS1831,0.25
MTBLS1430,MTBLS186,0.23076923076923078
MTBLS1430,MTBLS188,0.2857142857142857
MTBLS1430,MTBLS1890,0.3333333333333333
MTBLS1430,MTBLS1919,0.29411764705882354
MTBLS1430,MTBLS2,0.35714285714285715
MTBLS1430,MTBLS201,0.2857142857142857
MTBLS1430,MTBLS209,0.2222222222222222
MTBLS1430,MTBLS210,0.25
MTBLS1430,MTBLS2205,0.26666666666666666
MTBLS1430,MTBLS228,0.2857142857142857
MTBLS1430,MTBLS2384,0.38461538461538464
MTBLS1430,MTBLS2406,0.3
MTBLS1430,MTBLS242,0.2222222222222222
MTBLS1430,MTBLS256,0.2222222222222222
MTBLS1430,MTBLS270,0.2222222222222222
MTBLS1430,MTBLS273,0.25
MTBLS1430,MTBLS278,0.25
MTBLS1430,MTBLS282,0.2222222222222222
MTBLS1430,MTBLS284,0.2727272727272727
MTBLS1430,MTBLS296,0.2857142857142857
MTBLS1430,MTBLS3038,0.3
MTBLS1430,MTBLS3184,0.23076923076923078
MTBLS1430,MTBLS3251,0.23076923076923078
MTBLS1430,MTBLS3320,0.2727272727272727
MTBLS1430,MTBLS338,0.2222222222222222
MTBLS1430,MTBLS3657,0.36363636363636365
MTBLS1430,MTBLS3725,0.25
MTBLS1430,MTBLS378,0.25
MTBLS1430,MTBLS381,0.5714285714285714
MTBLS1430,MTBLS39,0.375
MTBLS1430,MTBLS3916,0.21428571428571427
MTBLS1430,MTBLS3950,0.4444444444444444
MTBLS1430,MTBLS407,0.25
MTBLS1430,MTBLS415,0.2857142857142857
MTBLS1430,MTBLS4186,0.21428571428571427
MTBLS1430,MTBLS479,0.2857142857142857
MTBLS1430,MTBLS484,0.2857142857142857
MTBLS1430,MTBLS487,0.2222222222222222
MTBLS1430,MTBLS5132,0.25
MTBLS1430,MTBLS5148,0.25
MTBLS1430,MTBLS5195,0.5555555555555556
MTBLS1430,MTBLS520,0.5555555555555556
MTBLS1430,MTBLS5272,0.36363636363636365
MTBLS1430,MTBLS528,0.25
MTBLS1430,MTBLS530,0.21428571428571427
MTBLS1430,MTBLS544,0.375
MTBLS1430,MTBLS547,0.25
MTBLS1430,MTBLS548,0.25
MTBLS1430,MTBLS549,0.23076923076923078
MTBLS1430,MTBLS613,0.2857142857142857
MTBLS1430,MTBLS6516,0.2727272727272727
MTBLS1430,MTBLS666,0.21428571428571427
MTBLS1430,MTBLS6758,0.23529411764705882
MTBLS1430,MTBLS679,0.4166666666666667
MTBLS1430,MTBLS686,0.23076923076923078
MTBLS1430,MTBLS688,0.2222222222222222
MTBLS1430,MTBLS73,0.25
MTBLS1430,MTBLS742,0.23076923076923078
MTBLS1430,MTBLS770,0.23809523809523808
MTBLS1430,MTBLS79,0.25
MTBLS1430,MTBLS825,0.2222222222222222
MTBLS1430,MTBLS833,0.3076923076923077
MTBLS1430,MTBLS86,0.2222222222222222
MTBLS1430,MTBLS916,0.23076923076923078
MTBLS1437,MTBLS376,0.21052631578947367
MTBLS144,MTBLS1752,0.25
MTBLS144,MTBLS178,0.2222222222222222
MTBLS144,MTBLS213,0.23076923076923078
MTBLS144,MTBLS228,0.5
MTBLS144,MTBLS295,0.23076923076923078
MTBLS144,MTBLS366,0.25
MTBLS144,MTBLS39,0.2222222222222222
MTBLS144,MTBLS3977,0.23076923076923078
MTBLS144,MTBLS479,0.2857142857142857
MTBLS144,MTBLS5155,0.2727272727272727
MTBLS144,MTBLS544,0.2222222222222222
MTBLS144,MTBLS688,0.2222222222222222
MTBLS144,MTBLS73,0.25
MTBLS144,MTBLS86,0.2222222222222222
MTBLS1443,MTBLS2259,0.20512820512820512
MTBLS1443,MTBLS2401,0.4375
MTBLS1443,MTBLS2413,0.2857142857142857
MTBLS1443,MTBLS784,0.23333333333333334
MTBLS1446,MTBLS1876,0.26
MTBLS1446,MTBLS2131,0.2222222222222222
MTBLS1446,MTBLS3893,0.21153846153846154
MTBLS1446,MTBLS5762,0.23076923076923078
MTBLS1446,MTBLS614,0.2647058823529412
MTBLS145,MTBLS158,0.4375
MTBLS145,MTBLS159,0.4666666666666667
MTBLS145,MTBLS160,0.25
MTBLS145,MTBLS1708,0.23076923076923078
MTBLS145,MTBLS1714,0.21428571428571427
MTBLS145,MTBLS180,0.7
MTBLS145,MTBLS181,0.5
MTBLS145,MTBLS186,0.5833333333333334
MTBLS145,MTBLS201,0.3333333333333333
MTBLS145,MTBLS204,0.2692307692307692
MTBLS145,MTBLS205,0.2413793103448276
MTBLS145,MTBLS217,0.2222222222222222
MTBLS145,MTBLS221,0.20588235294117646
MTBLS145,MTBLS2215,0.4666666666666667
MTBLS145,MTBLS2394,0.30434782608695654
MTBLS145,MTBLS2406,0.23076923076923078
MTBLS145,MTBLS2806,0.21052631578947367
MTBLS145,MTBLS284,0.7
MTBLS145,MTBLS301,0.21428571428571427
MTBLS145,MTBLS3038,0.23076923076923078
MTBLS145,MTBLS318,0.3684210526315789
MTBLS145,MTBLS3318,0.2916666666666667
MTBLS145,MTBLS3320,0.7
MTBLS145,MTBLS3786,0.4375
MTBLS145,MTBLS39,0.2727272727272727
MTBLS145,MTBLS3950,0.23076923076923078
MTBLS145,MTBLS406,0.23333333333333334
MTBLS145,MTBLS407,0.6363636363636364
MTBLS145,MTBLS440,0.30434782608695654
MTBLS145,MTBLS442,0.3333333333333333
MTBLS145,MTBLS4568,0.21052631578947367
MTBLS145,MTBLS4654,0.23529411764705882
MTBLS145,MTBLS467,0.4666666666666667
MTBLS145,MTBLS4861,0.21052631578947367
MTBLS145,MTBLS5195,0.21428571428571427
MTBLS145,MTBLS520,0.3076923076923077
MTBLS145,MTBLS533,0.35
MTBLS145,MTBLS5462,0.4117647058823529
MTBLS145,MTBLS5543,0.3684210526315789
MTBLS145,MTBLS638,0.21428571428571427
MTBLS145,MTBLS6516,0.21428571428571427
MTBLS145,MTBLS679,0.25
MTBLS145,MTBLS686,0.5833333333333334
MTBLS145,MTBLS697,0.3181818181818182
MTBLS145,MTBLS702,0.3888888888888889
MTBLS145,MTBLS730,0.4375
MTBLS145,MTBLS795,0.35
MTBLS145,MTBLS833,0.5384615384615384
MTBLS145,MTBLS834,0.3888888888888889
MTBLS1455,MTBLS74,0.25
MTBLS1463,MTBLS1485,0.23529411764705882
MTBLS1464,MTBLS1465,0.23076923076923078
MTBLS1464,MTBLS160,0.3333333333333333
MTBLS1464,MTBLS1684,0.23076923076923078
MTBLS1464,MTBLS178,0.2222222222222222
MTBLS1464,MTBLS228,0.2857142857142857
MTBLS1464,MTBLS242,0.2222222222222222
MTBLS1464,MTBLS296,0.2857142857142857
MTBLS1464,MTBLS378,0.25
MTBLS1464,MTBLS381,0.2222222222222222
MTBLS1464,MTBLS39,0.2222222222222222
MTBLS1464,MTBLS4186,0.21428571428571427
MTBLS1464,MTBLS479,0.2857142857142857
MTBLS1464,MTBLS5195,0.2727272727272727
MTBLS1464,MTBLS520,0.2727272727272727
MTBLS1464,MTBLS5272,0.25
MTBLS1464,MTBLS530,0.21428571428571427
MTBLS1464,MTBLS544,0.375
MTBLS1464,MTBLS558,0.21428571428571427
MTBLS1464,MTBLS679,0.21428571428571427
MTBLS1464,MTBLS686,0.23076923076923078
MTBLS1464,MTBLS688,0.2222222222222222
MTBLS1464,MTBLS73,0.25
MTBLS1464,MTBLS86,0.2222222222222222
MTBLS1465,MTBLS1488,0.2222222222222222
MTBLS1465,MTBLS1707,0.6
MTBLS1465,MTBLS1714,0.2857142857142857
MTBLS1465,MTBLS1842,0.2222222222222222
MTBLS1465,MTBLS2016,0.20833333333333334
MTBLS1465,MTBLS210,0.26666666666666666
MTBLS1465,MTBLS408,0.2222222222222222
MTBLS1465,MTBLS530,0.23529411764705882
MTBLS1465,MTBLS544,0.25
MTBLS1465,MTBLS6075,0.20833333333333334
MTBLS1465,MTBLS613,0.29411764705882354
MTBLS1465,MTBLS636,0.2222222222222222
MTBLS1465,MTBLS643,0.23076923076923078
MTBLS1465,MTBLS73,0.2727272727272727
MTBLS1465,MTBLS733,0.21428571428571427
MTBLS1465,MTBLS736,0.21428571428571427
MTBLS1465,MTBLS86,0.25
MTBLS1474,MTBLS2559,0.28
MTBLS1474,MTBLS452,0.21428571428571427
MTBLS1474,MTBLS882,0.2608695652173913
MTBLS148,MTBLS1488,0.23076923076923078
MTBLS148,MTBLS160,0.25
MTBLS148,MTBLS1692,0.25
MTBLS148,MTBLS1708,0.2222222222222222
MTBLS148,MTBLS20,0.5
MTBLS148,MTBLS2096,0.2222222222222222
MTBLS148,MTBLS2406,0.2222222222222222
MTBLS148,MTBLS270,0.2857142857142857
MTBLS148,MTBLS286,0.25
MTBLS148,MTBLS287,0.25
MTBLS148,MTBLS3038,0.2222222222222222
MTBLS148,MTBLS36,0.25
MTBLS148,MTBLS372,0.2222222222222222
MTBLS148,MTBLS381,0.2857142857142857
MTBLS148,MTBLS39,0.2857142857142857
MTBLS148,MTBLS3950,0.2222222222222222
MTBLS148,MTBLS404,0.3333333333333333
MTBLS148,MTBLS487,0.2857142857142857
MTBLS148,MTBLS5071,0.21428571428571427
MTBLS148,MTBLS549,0.2727272727272727
MTBLS148,MTBLS752,0.25
MTBLS148,MTBLS754,0.25
MTBLS1485,MTBLS69,0.26666666666666666
MTBLS1490,MTBLS544,0.21428571428571427
MTBLS15,MTBLS16,1.0
MTBLS15,MTBLS22,0.25
MTBLS15,MTBLS291,0.25
MTBLS15,MTBLS293,0.25
MTBLS15,MTBLS36,0.3333333333333333
MTBLS15,MTBLS41,0.25
MTBLS15,MTBLS42,0.25
MTBLS15,MTBLS43,0.6666666666666666
MTBLS15,MTBLS44,0.6666666666666666
MTBLS15,MTBLS54,0.6666666666666666
MTBLS15,MTBLS576,0.25
MTBLS15,MTBLS583,0.4
MTBLS15,MTBLS615,0.25
MTBLS1503,MTBLS495,0.23529411764705882
MTBLS1503,MTBLS562,0.23529411764705882
MTBLS152,MTBLS1684,0.23076923076923078
MTBLS152,MTBLS188,0.2857142857142857
MTBLS152,MTBLS201,0.2857142857142857
MTBLS152,MTBLS209,0.2222222222222222
MTBLS152,MTBLS226,0.21428571428571427
MTBLS152,MTBLS2406,0.3
MTBLS152,MTBLS256,0.2222222222222222
MTBLS152,MTBLS273,0.42857142857142855
MTBLS152,MTBLS282,0.2222222222222222
MTBLS152,MTBLS385,0.3333333333333333
MTBLS152,MTBLS39,0.2222222222222222
MTBLS152,MTBLS415,0.2857142857142857
MTBLS152,MTBLS484,0.2857142857142857
MTBLS152,MTBLS487,0.2222222222222222
MTBLS152,MTBLS5132,0.25
MTBLS152,MTBLS5148,0.25
MTBLS152,MTBLS560,0.25
MTBLS152,MTBLS742,0.23076923076923078
MTBLS152,MTBLS79,0.25
MTBLS152,MTBLS825,0.2222222222222222
MTBLS152,MTBLS833,0.21428571428571427
MTBLS152,MTBLS916,0.23076923076923078
MTBLS1537,MTBLS1550,0.20833333333333334
MTBLS1537,MTBLS1684,0.21052631578947367
MTBLS1537,MTBLS1890,0.6428571428571429
MTBLS1537,MTBLS1919,0.20833333333333334
MTBLS1537,MTBLS2,0.3
MTBLS1537,MTBLS210,0.2222222222222222
MTBLS1537,MTBLS217,0.3
MTBLS1537,MTBLS2205,0.23809523809523808
MTBLS1537,MTBLS2384,0.3157894736842105
MTBLS1537,MTBLS31,0.23529411764705882
MTBLS1537,MTBLS32,0.25
MTBLS1537,MTBLS33,0.2222222222222222
MTBLS1537,MTBLS34,0.23529411764705882
MTBLS1537,MTBLS3657,0.2222222222222222
MTBLS1537,MTBLS3725,0.23076923076923078
MTBLS1537,MTBLS379,0.22727272727272727
MTBLS1537,MTBLS381,0.2857142857142857
MTBLS1537,MTBLS39,0.2857142857142857
MTBLS1537,MTBLS3950,0.25
MTBLS1537,MTBLS5195,0.4
MTBLS1537,MTBLS520,0.4
MTBLS1537,MTBLS5272,0.2222222222222222
MTBLS1537,MTBLS548,0.2222222222222222
MTBLS1537,MTBLS679,0.3333333333333333
MTBLS1537,MTBLS686,0.21052631578947367
MTBLS1537,MTBLS770,0.5714285714285714
MTBLS1537,MTBLS775,0.21052631578947367
MTBLS154,MTBLS755,0.24242424242424243
MTBLS1540,MTBLS316,0.24
MTBLS1540,MTBLS3341,0.36
MTBLS1540,MTBLS549,0.22727272727272727
MTBLS1540,MTBLS88,0.25
MTBLS1541,MTBLS2942,0.2222222222222222
MTBLS1541,MTBLS37,0.25
MTBLS1541,MTBLS453,0.21052631578947367
MTBLS1541,MTBLS740,0.21739130434782608
MTBLS1544,MTBLS1751,0.30434782608695654
MTBLS155,MTBLS1714,0.2222222222222222
MTBLS155,MTBLS281,0.2222222222222222
MTBLS155,MTBLS295,0.2631578947368421
MTBLS155,MTBLS6890,0.20689655172413793
MTBLS1550,MTBLS2205,0.20833333333333334
MTBLS1550,MTBLS39,0.23529411764705882
MTBLS1550,MTBLS3950,0.21052631578947367
MTBLS1550,MTBLS833,0.22727272727272727
MTBLS1561,MTBLS1830,0.2222222222222222
MTBLS1561,MTBLS2021,0.29411764705882354
MTBLS1561,MTBLS288,0.23809523809523808
MTBLS1561,MTBLS3595,0.20833333333333334
MTBLS1561,MTBLS4507,0.25
MTBLS1561,MTBLS545,0.21052631578947367
MTBLS1561,MTBLS6,0.2857142857142857
MTBLS1561,MTBLS662,0.23529411764705882
MTBLS1569,MTBLS3251,0.22727272727272727
MTBLS1569,MTBLS39,0.2222222222222222
MTBLS1569,MTBLS6505,0.23076923076923078
MTBLS1570,MTBLS1579,0.6923076923076923
MTBLS1570,MTBLS1610,0.8181818181818182
MTBLS1570,MTBLS1746,0.2631578947368421
MTBLS1570,MTBLS259,0.23076923076923078
MTBLS1570,MTBLS8,0.21052631578947367
MTBLS1572,MTBLS1842,0.2857142857142857
MTBLS1579,MTBLS1610,0.8181818181818182
MTBLS1579,MTBLS1746,0.3333333333333333
MTBLS1579,MTBLS2021,0.25
MTBLS1579,MTBLS209,0.23076923076923078
MTBLS1579,MTBLS256,0.23076923076923078
MTBLS1579,MTBLS2980,0.21739130434782608
MTBLS1579,MTBLS3860,0.21052631578947367
MTBLS1579,MTBLS484,0.2727272727272727
MTBLS1579,MTBLS545,0.23529411764705882
MTBLS1579,MTBLS5778,0.21428571428571427
MTBLS1579,MTBLS6,0.23076923076923078
MTBLS1579,MTBLS613,0.21052631578947367
MTBLS1579,MTBLS79,0.25
MTBLS1579,MTBLS803,0.23529411764705882
MTBLS1579,MTBLS811,0.3076923076923077
MTBLS1579,MTBLS893,0.21052631578947367
MTBLS158,MTBLS159,0.35
MTBLS158,MTBLS180,0.4666666666666667
MTBLS158,MTBLS181,0.3181818181818182
MTBLS158,MTBLS186,0.4117647058823529
MTBLS158,MTBLS201,0.21428571428571427
MTBLS158,MTBLS204,0.22580645161290322
MTBLS158,MTBLS205,0.20588235294117646
MTBLS158,MTBLS2215,0.35
MTBLS158,MTBLS2394,0.2962962962962963
MTBLS158,MTBLS2406,0.23529411764705882
MTBLS158,MTBLS2806,0.21739130434782608
MTBLS158,MTBLS284,0.4666666666666667
MTBLS158,MTBLS318,0.2916666666666667
MTBLS158,MTBLS3318,0.2413793103448276
MTBLS158,MTBLS3320,0.4666666666666667
MTBLS158,MTBLS3786,0.3333333333333333
MTBLS158,MTBLS406,0.23529411764705882
MTBLS158,MTBLS407,0.6428571428571429
MTBLS158,MTBLS440,0.2962962962962963
MTBLS158,MTBLS442,0.2692307692307692
MTBLS158,MTBLS467,0.35
MTBLS158,MTBLS4861,0.21739130434782608
MTBLS158,MTBLS520,0.2222222222222222
MTBLS158,MTBLS533,0.3333333333333333
MTBLS158,MTBLS5462,0.3181818181818182
MTBLS158,MTBLS5543,0.2916666666666667
MTBLS158,MTBLS686,0.4117647058823529
MTBLS158,MTBLS697,0.25925925925925924
MTBLS158,MTBLS702,0.30434782608695654
MTBLS158,MTBLS730,0.4
MTBLS158,MTBLS795,0.3333333333333333
MTBLS158,MTBLS833,0.47058823529411764
MTBLS158,MTBLS834,0.36363636363636365
MTBLS158,MTBLS867,0.20833333333333334
MTBLS159,MTBLS180,0.5
MTBLS159,MTBLS181,0.3333333333333333
MTBLS159,MTBLS186,0.4375
MTBLS159,MTBLS201,0.23076923076923078
MTBLS159,MTBLS204,0.23333333333333334
MTBLS159,MTBLS205,0.21212121212121213
MTBLS159,MTBLS2215,0.3684210526315789
MTBLS159,MTBLS2394,0.25925925925925924
MTBLS159,MTBLS284,0.5
MTBLS159,MTBLS318,0.30434782608695654
MTBLS159,MTBLS3318,0.25
MTBLS159,MTBLS3320,0.5
MTBLS159,MTBLS3786,0.35
MTBLS159,MTBLS3977,0.21052631578947367
MTBLS159,MTBLS406,0.20588235294117646
MTBLS159,MTBLS407,0.4666666666666667
MTBLS159,MTBLS4366,0.21739130434782608
MTBLS159,MTBLS440,0.3076923076923077
MTBLS159,MTBLS442,0.3333333333333333
MTBLS159,MTBLS467,0.3684210526315789
MTBLS159,MTBLS520,0.23529411764705882
MTBLS159,MTBLS533,0.2916666666666667
MTBLS159,MTBLS545,0.21052631578947367
MTBLS159,MTBLS5462,0.3333333333333333
MTBLS159,MTBLS547,0.29411764705882354
MTBLS159,MTBLS548,0.29411764705882354
MTBLS159,MTBLS5543,0.30434782608695654
MTBLS159,MTBLS686,0.4375
MTBLS159,MTBLS697,0.2692307692307692
MTBLS159,MTBLS702,0.3181818181818182
MTBLS159,MTBLS730,0.35
MTBLS159,MTBLS795,0.2916666666666667
MTBLS159,MTBLS833,0.4117647058823529
MTBLS159,MTBLS834,0.3181818181818182
MTBLS159,MTBLS867,0.21739130434782608
MTBLS16,MTBLS22,0.25
MTBLS16,MTBLS291,0.25
MTBLS16,MTBLS293,0.25
MTBLS16,MTBLS36,0.3333333333333333
MTBLS16,MTBLS41,0.25
MTBLS16,MTBLS42,0.25
MTBLS16,MTBLS43,0.6666666666666666
MTBLS16,MTBLS44,0.6666666666666666
MTBLS16,MTBLS54,0.6666666666666666
MTBLS16,MTBLS576,0.25
MTBLS16,MTBLS583,0.4
MTBLS16,MTBLS615,0.25
MTBLS160,MTBLS1684,0.3333333333333333
MTBLS160,MTBLS1698,0.25
MTBLS160,MTBLS1708,0.3
MTBLS160,MTBLS1714,0.2727272727272727
MTBLS160,MTBLS178,0.2222222222222222
MTBLS160,MTBLS180,0.2727272727272727
MTBLS160,MTBLS186,0.23076923076923078
MTBLS160,MTBLS188,0.2857142857142857
MTBLS160,MTBLS2,0.26666666666666666
MTBLS160,MTBLS201,0.2857142857142857
MTBLS160,MTBLS209,0.2222222222222222
MTBLS160,MTBLS217,0.26666666666666666
MTBLS160,MTBLS228,0.2857142857142857
MTBLS160,MTBLS2406,0.3
MTBLS160,MTBLS256,0.2222222222222222
MTBLS160,MTBLS270,0.2222222222222222
MTBLS160,MTBLS273,0.25
MTBLS160,MTBLS278,0.25
MTBLS160,MTBLS282,0.2222222222222222
MTBLS160,MTBLS284,0.2727272727272727
MTBLS160,MTBLS3038,0.3
MTBLS160,MTBLS3251,0.23076923076923078
MTBLS160,MTBLS3320,0.2727272727272727
MTBLS160,MTBLS338,0.29411764705882354
MTBLS160,MTBLS3657,0.25
MTBLS160,MTBLS379,0.25
MTBLS160,MTBLS381,0.2222222222222222
MTBLS160,MTBLS39,0.375
MTBLS160,MTBLS3916,0.21428571428571427
MTBLS160,MTBLS3950,0.3
MTBLS160,MTBLS40,0.25
MTBLS160,MTBLS407,0.25
MTBLS160,MTBLS415,0.2857142857142857
MTBLS160,MTBLS47,0.2857142857142857
MTBLS160,MTBLS479,0.2857142857142857
MTBLS160,MTBLS484,0.2857142857142857
MTBLS160,MTBLS487,0.2222222222222222
MTBLS160,MTBLS5132,0.25
MTBLS160,MTBLS5148,0.25
MTBLS160,MTBLS5195,0.2727272727272727
MTBLS160,MTBLS520,0.2727272727272727
MTBLS160,MTBLS5272,0.25
MTBLS160,MTBLS528,0.36363636363636365
MTBLS160,MTBLS544,0.2222222222222222
MTBLS160,MTBLS547,0.25
MTBLS160,MTBLS548,0.25
MTBLS160,MTBLS549,0.23076923076923078
MTBLS160,MTBLS6516,0.2727272727272727
MTBLS160,MTBLS666,0.21428571428571427
MTBLS160,MTBLS679,0.21428571428571427
MTBLS160,MTBLS686,0.23076923076923078
MTBLS160,MTBLS688,0.2222222222222222
MTBLS160,MTBLS692,0.2222222222222222
MTBLS160,MTBLS73,0.25
MTBLS160,MTBLS742,0.23076923076923078
MTBLS160,MTBLS79,0.25
MTBLS160,MTBLS825,0.2222222222222222
MTBLS160,MTBLS833,0.21428571428571427
MTBLS160,MTBLS86,0.2222222222222222
MTBLS160,MTBLS865,0.23076923076923078
MTBLS160,MTBLS916,0.23076923076923078
MTBLS1606,MTBLS1612,0.6363636363636364
MTBLS161,MTBLS6505,0.20833333333333334
MTBLS1610,MTBLS1746,0.29411764705882354
MTBLS1610,MTBLS91,0.21428571428571427
MTBLS1612,MTBLS3075,0.20833333333333334
MTBLS162,MTBLS327,0.7777777777777778
MTBLS1622,MTBLS1693,0.7777777777777778
MTBLS1627,MTBLS1791,0.5454545454545454
MTBLS1627,MTBLS1792,0.45454545454545453
MTBLS165,MTBLS3950,0.23076923076923078
MTBLS165,MTBLS5195,0.4166666666666667
MTBLS165,MTBLS520,0.21428571428571427
MTBLS165,MTBLS809,0.23076923076923078
MTBLS168,MTBLS479,0.2222222222222222
MTBLS1684,MTBLS1698,0.2631578947368421
MTBLS1684,MTBLS1708,0.21428571428571427
MTBLS1684,MTBLS1739,0.21052631578947367
MTBLS1684,MTBLS1925,0.2222222222222222
MTBLS1684,MTBLS1977,0.23529411764705882
MTBLS1684,MTBLS2,0.21052631578947367
